filename,length,chroma_stft_mean,chroma_stft_var,rms_mean,rms_var,spectral_centroid_mean,spectral_centroid_var,spectral_bandwidth_mean,spectral_bandwidth_var,rolloff_mean,rolloff_var,zero_crossing_rate_mean,zero_crossing_rate_var,harmony_mean,harmony_var,percussive_mean,percussive_var,tempo,mfcc1_mean,mfcc1_var,mfcc2_mean,mfcc2_var,mfcc3_mean,mfcc3_var,mfcc4_mean,mfcc4_var,mfcc5_mean,mfcc5_var,mfcc6_mean,mfcc6_var,mfcc7_mean,mfcc7_var,mfcc8_mean,mfcc8_var,mfcc9_mean,mfcc9_var,mfcc10_mean,mfcc10_var,mfcc11_mean,mfcc11_var,mfcc12_mean,mfcc12_var,mfcc13_mean,mfcc13_var,mfcc14_mean,mfcc14_var,mfcc15_mean,mfcc15_var,mfcc16_mean,mfcc16_var,mfcc17_mean,mfcc17_var,mfcc18_mean,mfcc18_var,mfcc19_mean,mfcc19_var,mfcc20_mean,mfcc20_var,spectral_flatness_mean,spectral_flatness_var,label
country.00043.wav,661794,0.40308014,0.08227047,0.09503626,0.0014666246,2530.388880021283,392522.644771959,2491.2397858305826,133483.72308763038,5070.036808022767,1825423.9795257277,0.13428527407192575,0.002220498373951494,-7.948343e-06,0.004691115,-0.0003289345,0.0027175879,135.99917763157896,-101.15571,2675.0747,85.4549,606.63654,-19.700146,314.45258,20.572496,162.25827,9.993921,169.97319,7.5991516,81.64836,0.101034,130.03374,3.4056542,62.508793,0.056405056,72.449585,1.5781507,73.44534,-1.4501144,48.65034,-1.2908275,44.340523,2.1361675,54.561653,-4.7885466,47.092068,-0.30970418,33.73413,-0.43662468,32.033234,-4.8903584,33.68742,-2.9841967,29.920876,1.0916691,36.875523,-1.4558218,37.018726,0.04562013,0.0025992275,country
country.00044.wav,661794,0.36010066,0.08534113,0.113700226,0.0014129118,1729.6277598310405,561523.7653163507,2247.42618982567,303943.7297207907,3358.804979789008,2989752.3185269125,0.06650367966937355,0.0015374234030107663,-4.7696234e-05,0.010531566,-0.0005698241,0.0016754078,151.99908088235293,-162.76453,5079.1187,119.90302,1149.7618,-2.9132335,415.4298,20.49927,315.7852,27.806385,257.91003,5.4810367,381.96576,6.042959,125.31823,1.2031068,85.83978,-3.6892402,75.60431,0.36722064,74.77111,4.430039,91.442406,-0.41517454,55.156013,2.4561377,74.099686,2.1417398,62.221516,-1.6020828,97.57284,3.6339302,57.0658,-3.4672043,84.14374,-2.5594053,65.26038,5.6654816,75.91484,-3.6350424,72.006874,0.008063501,0.0003573095,country
country.00045.wav,661794,0.34551415,0.092658095,0.14664021,0.0017763084,2777.3828548885317,530741.1091224228,2647.7099685583617,118843.75047253973,5622.414261890951,1954697.0933615603,0.13297072880413766,0.003496464558555728,-2.070237e-06,0.011851281,-2.0999845e-05,0.0049481983,151.99908088235293,-61.216103,2346.211,71.24165,651.1178,-17.032084,468.30936,17.137465,399.79544,5.0685806,192.98846,-4.209185,166.95499,-1.6854192,140.67189,1.1768574,97.46637,-0.855876,121.02778,4.9658394,84.839775,-1.7027194,87.923,4.84398,102.19305,-0.16224164,62.06813,-2.0772674,58.23068,-0.2651386,53.776917,-5.3198214,71.41301,0.23883417,59.79922,-0.092258625,53.165447,-3.942231,62.37172,-0.92422295,53.527523,0.051900517,0.003732699,country
country.00046.wav,661794,0.37423667,0.08565948,0.10333165,0.0011033813,2109.2888337081827,299088.50224236114,1933.7452753669113,86204.1188386665,3843.818314058875,819523.187227756,0.11588466139791183,0.0022655356997169614,1.6351739e-06,0.005598804,5.954677e-05,0.0030359195,151.99908088235293,-126.87773,2301.9336,103.50509,663.69507,-31.902203,365.0866,58.728973,277.52673,-1.967504,259.12262,-3.1301227,150.8745,-2.9404738,98.62109,0.3603272,90.06204,-3.0247142,138.05931,-0.8301779,57.56409,5.5917907,127.307434,-10.140564,108.36534,0.729009,87.4364,-1.6272764,57.468365,-10.056007,53.86278,-5.218585,58.277866,-9.047975,46.680866,-4.7380137,43.412758,-1.036221,47.903904,-2.8388786,49.4151,0.013795252,0.00059510197,country
country.00047.wav,661794,0.31035978,0.083076715,0.09065407,0.00097632565,1783.961051767401,199743.0758617441,1839.9189279291804,74591.09579607783,3555.8512747426043,880821.5088489637,0.09410006706786543,0.0016104768248319675,4.5696416e-07,0.006355127,5.738317e-05,0.001194856,151.99908088235293,-165.50192,1770.1941,117.91022,625.6417,-33.610172,242.26982,42.596638,273.02597,-1.3797206,122.28237,3.833758,77.10721,7.169088,78.778404,-7.1723022,61.643562,-1.6477801,66.64257,0.8618332,67.1366,-12.509154,75.243744,2.886358,56.06872,-12.361556,73.85566,-1.3166863,82.24975,-6.6319327,65.18442,-8.865454,61.175613,-5.12287,89.338806,-8.080978,99.37352,-4.261319,76.87669,-0.15344852,69.513084,0.005034971,4.7536658e-05,country
country.00048.wav,661794,0.3110642,0.09118536,0.11693265,0.0020951687,1939.7642418435357,421866.74563564075,2482.512912543302,163418.47330605148,4127.871739504785,2364184.10620786,0.06396371084686775,0.0011583254108737705,9.67306e-07,0.008792918,-6.164466e-05,0.002727022,117.45383522727273,-148.96547,5224.7856,107.24224,700.9742,11.193098,393.9309,26.7033,212.95422,11.396148,266.74362,-3.8060021,201.67827,14.022877,91.770905,-5.870373,90.45476,-11.042552,98.696075,2.8018756,84.94274,-8.448976,82.768776,3.1826928,66.93571,-0.76759416,60.31256,-12.400948,86.269394,-6.2903204,78.6007,-3.299856,48.634895,-8.156587,50.98447,-6.5762744,52.067852,-3.6743796,50.288803,-2.9683385,45.083176,0.011559299,0.00041776273,country
country.00049.wav,661794,0.32385385,0.08929375,0.143587,0.0016867932,1599.8152554101518,246025.42230631688,1826.192506094021,129304.85665025013,3006.271638449826,1192266.151757679,0.07579197481631864,0.0007913153752761326,-5.670213e-07,0.014077723,-4.1369105e-05,0.0032249014,112.34714673913044,-110.01209,2250.9075,134.78108,829.8861,-24.016031,272.36844,19.40425,141.54697,-4.4018173,186.8585,-4.8039227,111.48137,-7.8073664,99.66828,-0.40049183,66.66565,-5.4125686,70.646645,-2.954739,58.165325,0.78491473,58.75273,-4.762262,57.16732,-0.17122771,45.001205,-1.693975,54.316067,-2.4118402,54.227016,-1.9609213,48.32583,-6.935005,42.825897,-4.065625,42.023968,-1.9481063,37.087902,-5.779041,37.8586,0.009429535,0.00032877014,country
country.00050.wav,661794,0.3511438,0.08544255,0.10942717,0.0009904415,1780.1519183147395,393466.7113494912,2036.28651918746,160049.61296942347,3874.7025562826275,1864673.04714943,0.07894522186774942,0.0021096159932702716,3.2384713e-05,0.008657994,0.0002187177,0.0016933134,117.45383522727273,-143.02405,2553.313,121.87051,602.09424,-13.352005,367.3717,47.760128,195.45277,-12.661846,197.08983,23.361862,112.04326,-11.00362,141.04208,18.853807,98.70335,-13.70639,144.99178,15.944213,121.75022,-11.353544,76.49255,10.289694,63.20415,-6.003702,86.10842,2.7283385,66.59124,-9.289653,70.09119,4.503069,76.70614,-8.319476,82.18158,4.5256357,63.512302,-6.0261183,96.134735,-2.346111,57.964508,0.005412668,0.0001083972,country
country.00051.wav,661794,0.27470347,0.095708296,0.09036241,0.0008297402,1552.852535410727,374369.0717320725,1848.580395903006,135494.32695029496,3167.1211685216067,1446525.1341406354,0.0592791563950116,0.0018995170088361925,7.4210686e-05,0.007514911,0.00028739942,0.0005321335,129.19921875,-204.61702,2652.7087,121.93175,705.4152,-17.759312,286.77017,46.34257,163.58675,-1.8042147,229.32753,17.024565,144.1766,-14.703001,137.60902,14.678401,106.44828,-19.391205,145.34358,10.940809,172.62372,-13.479396,87.47702,1.1920145,91.611305,-6.21689,86.865974,-1.6879517,69.60279,-8.695733,63.27895,-2.5034366,68.62923,-11.3375845,97.77712,0.19048992,90.26477,-7.291863,77.5197,-7.499728,79.859344,0.0019526902,3.9357616e-05,country
country.00052.wav,661794,0.32880688,0.08774856,0.06952578,0.00039188785,1115.4542649777077,229865.28948607537,1662.6182579390002,140714.25916838608,2347.310657899507,1466042.084053034,0.03546288911446249,0.0006240175875806086,9.465658e-05,0.0043053413,0.0004990517,0.00025750775,112.34714673913044,-265.25833,3305.0828,138.8866,637.19086,6.1218348,289.02774,47.483467,271.63922,-2.3936749,373.27576,21.052336,110.341866,4.0863285,105.91923,17.649063,126.21951,-12.020082,138.3561,15.487891,182.73904,-1.1331728,85.02412,7.8940616,107.87947,0.5044541,89.74921,-0.22415565,70.75129,-3.8642488,58.364964,4.0546913,60.42172,-3.1005683,90.05269,3.0072412,79.49843,-1.3893822,53.837948,-1.4928248,65.335365,0.00081004354,8.304022e-06,country
country.00053.wav,661794,0.37336114,0.084625855,0.13358529,0.0011248201,2271.8075701543466,241030.7718148911,2297.4173605970595,60633.438391629774,4957.7743778096,919986.9173172187,0.10830818288379737,0.0012386394345276315,6.439165e-05,0.009573209,0.0007079285,0.004459256,89.10290948275862,-84.65404,1396.0913,100.96816,314.9938,-16.018265,152.98366,51.742966,175.63576,-17.085175,125.90099,22.575304,55.97952,-20.293848,85.94522,18.912817,60.00484,-19.483423,71.34013,15.338747,84.582214,-17.740656,58.339676,8.582939,45.435833,-15.004148,58.755817,6.435093,34.8033,-10.280197,46.013092,3.285063,39.857033,-9.550981,47.889523,4.063068,47.46994,-5.586479,50.5398,-0.6988043,59.12241,0.009973374,8.980624e-05,country
country.00054.wav,661794,0.3128624,0.08901715,0.104326904,0.00089869014,1654.2022722845513,308654.1463813495,2105.3837070974305,135612.62071983505,3907.510298089472,1774523.7827541034,0.06018472363205723,0.000623486475919537,1.9680194e-05,0.008978378,0.00044403042,0.00086009706,75.99954044117646,-174.97488,1579.6466,115.71714,564.0771,5.106382,164.52861,58.169567,124.116905,-3.3051176,110.27138,29.656002,88.831955,-10.029459,80.55633,19.658976,98.73152,-16.30906,101.87645,13.749796,109.63428,-8.828231,55.509052,7.2203813,92.20942,-8.885916,77.57939,4.748184,45.224255,-11.487016,64.92781,0.9176591,46.560055,-8.158055,72.09547,1.1894042,100.57508,-7.976382,82.08245,-5.660987,81.060875,0.0022829112,1.6873839e-05,country
country.00055.wav,661794,0.3570534,0.08414198,0.1550333,0.0014817956,1881.2994302088896,161170.18928739385,2116.2036640572283,85092.4716773289,4111.484522277407,1124965.047285817,0.08111548663476412,0.0005434171511462915,5.3710053e-05,0.01454225,0.0007308882,0.005011361,129.19921875,-82.915054,1521.1522,122.5237,366.57135,-16.674044,119.3234,40.014263,93.06304,-15.010115,137.26686,21.673382,80.47704,-18.248838,46.279285,18.362103,41.110928,-17.980947,65.71327,16.986195,47.304287,-16.04674,39.823936,8.529279,59.16857,-8.704559,46.616264,10.767619,46.783504,-4.626231,45.569164,7.2368355,46.274143,-7.5984206,66.6503,5.305046,44.459827,-5.505486,57.425186,-0.18345922,49.02648,0.0052200276,2.8074252e-05,country
country.00056.wav,661794,0.3192199,0.08408544,0.13624372,0.002027129,1468.4190609116015,290076.5291161768,1960.5669646945166,162369.11960059576,3212.427494199536,1971676.387679837,0.05492503202339521,0.001009902196831736,1.3030002e-05,0.016630372,0.00021712716,0.0012919571,129.19921875,-164.75694,4753.222,123.4317,561.6734,4.233312,484.0499,48.796017,124.28345,-5.13942,240.8637,22.838413,141.45418,-7.804436,78.8343,19.284979,79.87482,-11.004726,108.010635,21.256414,151.49316,-9.736253,65.03868,5.152665,105.52064,-6.146174,52.71672,5.414348,118.09052,-9.91747,62.240116,3.9034808,96.76947,-7.335221,134.92361,1.3818475,77.94135,-8.840928,78.9898,-3.7276917,50.538345,0.0014028337,5.2952482e-06,country
country.00057.wav,661794,0.31504115,0.0867357,0.13015415,0.0023612173,1741.7395076824598,327993.1236507615,1985.5992156442612,159526.28100996057,3790.310052929234,1735893.0349802333,0.07544530645784996,0.0013840040058274285,2.2805891e-06,0.013273368,-2.9071127e-05,0.002080603,135.99917763157896,-137.82297,4387.347,121.53432,510.721,-13.277685,266.03027,43.326553,180.39445,-10.697657,161.63441,17.857208,201.27634,-7.9370575,105.43957,9.101179,109.73552,-19.78599,64.84306,9.439495,122.96142,-19.604364,105.70921,6.910544,60.078087,-12.543537,77.14632,-0.76114917,90.64088,-9.152027,60.614258,1.4629012,80.76095,-8.290868,58.757282,-3.744371,94.6824,-6.8703103,49.529922,-0.47761652,69.451675,0.0036783975,0.00012080912,country
country.00058.wav,661794,0.3481648,0.08659594,0.1638968,0.0024928667,1796.7771455357924,267739.1657180309,2148.8660300317583,126501.80757539308,4165.250915385731,1619715.2014068712,0.07328712599091261,0.0010297396247459772,-1.6159789e-06,0.017409304,-3.2727796e-05,0.004846673,112.34714673913044,-101.28446,3332.986,120.42517,402.718,-0.37208351,386.74988,49.020428,169.6284,-15.882517,127.75254,19.860466,109.62453,-13.064459,107.17189,18.568098,81.59149,-15.707226,100.85004,15.235233,93.45427,-5.9160104,76.41232,6.63277,55.655754,-10.354989,69.366615,7.0789466,44.87433,-8.2082205,52.177475,6.2017646,56.283474,-8.374935,53.36956,2.9266977,64.45077,-6.642886,39.655212,-1.3191915,44.6105,0.0045062667,3.542356e-05,country
country.00059.wav,661794,0.2843276,0.088386424,0.14549367,0.0023782002,1535.2795344590563,563678.2311953282,2011.7624481095525,318841.6117983355,3509.912109375,4062158.322030043,0.0525349840487239,0.0009678131816358011,-4.1121993e-07,0.018978564,-0.00016713298,0.0012928043,135.99917763157896,-185.04742,7321.955,120.51263,1324.2454,29.736223,439.85275,56.377247,431.61017,-3.0307777,351.11133,22.207426,176.6629,-10.34843,296.09668,20.054243,144.37708,-13.682732,148.12698,9.174517,120.27608,-6.4234643,74.28252,3.29469,89.01169,-8.735303,105.11105,5.0110435,68.27413,-9.216526,101.773926,3.7832534,88.23591,-10.198918,93.16807,5.9005003,155.54749,-4.4163814,110.06368,1.5808781,126.027176,0.0018637208,1.2501626e-05,country
country.00060.wav,661794,0.342078,0.08828088,0.14103147,0.0017130157,1373.672817662343,521641.85033936496,1930.7665861832722,299757.1436871613,3070.3882912195477,3409193.6668999814,0.04291625882153906,0.001119742363480431,-1.2873276e-05,0.016648069,-0.00015880942,0.0013933794,69.83741554054055,-178.4442,3801.641,130.1028,1008.59186,12.084436,245.73749,47.03776,125.20681,2.6194358,172.4431,24.088787,122.894554,-4.6134562,107.578804,22.771967,103.00167,-10.922356,204.11317,13.527217,144.49858,-6.7976003,131.19685,8.72313,96.577705,-6.0958557,79.961105,4.077931,56.03572,-5.1514826,55.44307,7.857594,62.958878,-5.255495,96.20251,3.960803,67.0137,-3.1294596,76.887535,-4.3789434,67.000824,0.0017339964,1.806399e-05,country
country.00061.wav,661794,0.31454968,0.08579556,0.10725886,0.0014242086,1397.8216063370946,378270.60910116794,1896.3639504019234,247385.10896442045,3100.9311330843966,2763085.117007695,0.04858304028905646,0.0007046563894854306,1.139422e-06,0.009804733,-0.00012530756,0.0009020162,123.046875,-186.31606,4645.7393,135.88297,841.1046,5.95344,260.22125,45.832336,144.43573,-5.775744,178.65999,22.7719,94.370834,-12.997861,108.94632,17.130808,108.91449,-13.7694645,131.76328,9.742056,116.48032,-8.368246,84.68189,6.6459646,74.77418,-9.088502,61.559544,5.439778,64.70804,-6.857792,70.79492,1.5661861,88.08338,-8.566141,65.04343,5.4479527,86.89633,-4.368363,40.61396,-4.7127333,73.05897,0.0021058973,2.1248783e-05,country
country.00062.wav,661794,0.39051792,0.08655989,0.13015126,0.0014393441,2166.471557095469,283690.18082588457,2277.3933146476797,70582.22606144419,4793.6190930430685,1091443.7988705204,0.10233551757057231,0.0015463645224876698,3.33454e-06,0.008775182,0.00024920315,0.004008037,89.10290948275862,-94.1149,1601.8761,109.195175,370.2447,-11.852445,201.84018,41.5753,206.31847,-19.483414,113.06963,23.837046,104.23173,-19.92871,84.57335,20.37619,61.16369,-17.292416,74.60254,16.566813,77.15839,-10.201798,78.214134,9.390317,44.26232,-10.049055,73.77877,7.803445,51.431786,-15.0849,46.16756,3.2770295,44.01666,-10.461437,47.11513,7.538697,57.755474,-5.544529,51.66842,2.2292826,66.6468,0.008688375,0.00010233666,country
country.00063.wav,661794,0.33389664,0.09656372,0.13147667,0.002425235,1614.7481553933535,601646.8353177818,2016.9860817670349,331767.0091716359,3659.845154799884,3631268.434854246,0.05825803303847641,0.0012668592967692456,-0.00013131648,0.011723521,0.00017188658,0.004331274,83.35433467741936,-185.44035,5596.7217,118.471695,1308.1858,17.843555,318.87933,48.874622,323.3013,-2.1539905,192.30795,21.352633,211.92445,-8.989936,190.50394,20.51072,107.71558,-11.418232,181.02455,9.269893,179.06332,-5.457646,124.08934,5.765243,114.25606,-2.9797595,117.37278,3.4419565,104.07463,-6.0728264,97.68694,1.2545652,74.768394,-5.9479256,79.860695,7.0765324,152.26146,-2.1658766,116.30395,4.892678,215.64124,0.0023707126,2.4234618e-05,country
country.00064.wav,661794,0.26339746,0.09272944,0.08256957,0.001006578,1511.6510939715406,197763.11363237796,1865.562603256125,146162.79355212764,3236.808475928074,1269785.9262929498,0.06007520966260634,0.0006688776080231992,5.5338774e-06,0.0068810615,0.00011372696,0.00025787792,135.99917763157896,-217.84367,3469.7432,128.38083,657.89343,-7.4894376,265.78983,39.25255,261.59625,-2.512134,205.51283,18.151796,167.53786,-15.130852,129.58029,16.750952,147.96356,-15.251423,97.3814,4.8778095,142.69345,-6.4936028,108.7709,2.8954577,88.30168,-11.497562,121.22947,-0.116552316,79.71493,-10.622919,137.10141,2.2522273,67.702705,-9.16048,118.85486,6.86123,158.92392,6.230408,95.21258,3.3783953,131.77992,0.0010706853,7.026314e-06,country
country.00065.wav,661794,0.2828317,0.09589754,0.110570244,0.00388225,894.1632061211116,161959.9946938259,1195.5041325262087,100320.20142427656,1638.8799326602377,856752.5350819891,0.0386682497099768,0.0004426005911336417,-1.1074072e-06,0.013454072,-6.074149e-06,0.0011884358,123.046875,-250.86925,5258.5977,163.11736,700.7457,-3.8817348,965.8755,30.154419,387.26807,5.6010766,437.02002,7.49288,146.9801,4.0314164,158.98279,-2.128132,128.6435,-5.473496,141.31325,-1.06587,95.02651,-9.986025,103.90724,1.825143,81.923256,-8.749192,52.83729,-7.052516,84.69309,-4.2202644,61.414734,-8.836386,42.25802,-7.407489,51.512955,-3.2970226,53.99821,-5.139169,48.778477,-9.968661,42.234955,0.00030294654,2.3877478e-06,country
country.00066.wav,661794,0.32064125,0.08094074,0.13651323,0.0014569901,1701.91907234896,109321.9669259286,1709.5303144773413,60604.29688014633,3244.6273768307715,601769.2485366075,0.09890433161736273,0.0007042673116938889,1.3885688e-06,0.011555165,-1.4053844e-05,0.003823361,112.34714673913044,-102.455505,1929.1155,135.69048,366.67688,-46.890495,224.53456,32.750587,194.64491,-11.162725,132.96892,23.480873,177.24794,-9.780842,123.80275,16.90674,62.910816,-11.689441,85.50517,13.220638,72.61771,-7.1827054,99.32926,4.750382,74.63421,-8.194963,49.669266,2.5939307,44.641537,-2.9964993,38.877453,6.796112,61.911682,-2.0668578,50.99435,3.2852066,55.88152,0.27586222,43.114586,-4.2172027,39.09107,0.002453434,5.8641667e-06,country
country.00067.wav,661794,0.32117,0.087852046,0.05543573,0.0012308058,857.6385822973483,285170.8590672983,1238.0297358513112,170818.13285275854,1443.7654641277552,1566617.208622557,0.035363948907579275,0.0006060021378970946,-1.926032e-06,0.0029857124,-1.574762e-05,0.00054723903,129.19921875,-328.82053,7257.2,167.05556,950.4216,13.084193,1308.9841,28.80775,333.41656,11.268695,472.83377,14.433701,267.91083,11.710446,119.32647,7.7783318,119.1102,-11.7186775,127.29121,2.3764567,201.80492,-8.347568,94.464195,-3.8414903,87.7591,-6.715939,73.921906,-5.7677026,63.889767,-8.2460375,72.15504,-4.5398088,43.379448,-1.0496143,64.151474,-4.595655,66.03805,-2.8671303,42.453922,-2.2309654,45.93393,0.00065642496,7.72909e-06,country
country.00068.wav,661794,0.34934035,0.08991097,0.08347784,0.0016104822,1130.954293248005,193483.68221068065,1458.5167548822453,160731.45804299662,2216.8374329321346,1321212.2269746363,0.050235945959010056,0.000521578232966541,-3.2025204e-07,0.005236966,-1.3490818e-05,0.0014608558,161.4990234375,-229.47057,2328.5889,157.29836,879.79865,-16.75773,300.32184,31.890934,232.76556,-0.10336948,188.48253,16.663404,146.82823,1.3644867,111.59533,12.216906,74.88553,-3.8698242,134.79594,6.8317127,105.88248,-4.2741084,70.25987,1.3335258,47.216545,-5.90188,43.558594,-4.0145373,41.106796,-5.253846,48.11339,-4.551151,48.41035,-6.8019247,47.288258,-4.402167,43.15211,-4.172032,41.052444,-6.338169,44.82964,0.0010193792,4.8791517e-06,country
country.00069.wav,661794,0.35225,0.08623666,0.08719072,0.0022039912,1327.6835009450767,174691.57166079467,1632.8132879465795,68489.37949967377,2755.7670433947214,719770.6126551324,0.06107367495649652,0.0010119476439313542,3.2043812e-07,0.0058559794,-1.1660255e-05,0.0020308343,112.34714673913044,-217.09566,2649.5981,136.18626,698.2866,-10.36036,228.8895,51.37657,249.40071,2.6014087,213.12381,15.120926,112.50696,-0.66713077,163.88345,12.283902,125.33005,-6.2308383,95.40196,7.7983317,91.07326,-5.4169974,98.24516,3.6144855,97.481705,-2.7972295,99.555756,-0.33839667,85.99598,-0.5509606,91.40929,0.36735612,103.59949,-2.2407916,51.05177,-2.4923828,99.601654,4.185312,79.24234,0.3363039,80.84963,0.00083312497,4.170244e-06,country
country.00070.wav,661794,0.36532846,0.08631515,0.14438203,0.0028042232,1934.7465391174637,250067.30117767464,1970.1453736582375,98732.47126382768,4048.3754169083527,1247953.7385203666,0.09472278615622583,0.0014294917737728628,3.6414974e-06,0.013378865,3.094462e-06,0.0043920227,112.34714673913044,-99.30023,2682.4214,117.56453,569.7385,-29.862644,242.27586,40.84935,234.15356,-15.244988,129.31358,27.983278,171.71461,-11.957686,122.57763,13.330234,73.316505,-11.372654,77.42157,10.531586,87.9723,-8.741358,71.41628,8.415969,72.11596,-6.837773,51.291595,0.43761745,72.905045,-5.30795,56.564655,1.6482564,64.33788,-7.353809,48.500877,0.51847553,45.047028,-1.4576787,36.19831,-5.9158125,43.543648,0.0042845937,1.890386e-05,country
country.00071.wav,661794,0.2926157,0.085586086,0.118415296,0.003926526,1261.4725706259774,333825.83181645436,1396.4742546064238,206472.7438367291,2422.2188927457946,1561821.4042637902,0.0605177971529389,0.0008908871458448613,1.816177e-06,0.012752887,1.759174e-06,0.001564403,143.5546875,-185.83063,6409.932,155.27849,1150.692,-25.014673,534.6975,20.561605,281.6244,-3.8407311,570.7233,-0.58062285,177.12503,-4.5706744,139.97823,-5.903666,70.91582,-16.528866,115.15681,-0.4431445,154.47041,-16.29576,150.82414,-4.208365,136.72203,-16.804604,110.356026,-4.542982,79.18046,-8.35938,52.867905,-9.976461,83.60503,-7.7606554,46.40064,-8.344744,63.034397,-6.843709,57.484642,-10.19351,48.68495,0.0010774327,3.6494555e-06,country
country.00072.wav,661794,0.3449937,0.08409126,0.15668954,0.0023775767,1711.2823134696316,167481.2166175329,1873.545126868759,89206.6980726436,3556.4341534041473,1055755.8124980296,0.08226991492652745,0.0005956089021607614,-7.5171994e-07,0.016685802,-4.22258e-05,0.0041246125,151.99908088235293,-96.21306,1784.1887,131.9257,446.48517,-26.34215,299.2432,35.975605,196.60516,-22.810299,179.08333,14.49671,147.19487,-11.8467455,166.26466,11.812926,124.34358,-21.224047,101.7757,11.553473,103.49534,-12.924739,56.237648,7.191204,94.37176,-13.943577,68.17388,2.9514246,65.476364,-5.0255914,51.92332,1.5374327,47.290894,-4.3905463,54.703426,2.5504074,49.628143,-5.3632927,47.7586,-5.9747763,40.44315,0.0033312324,1.6713913e-05,country
country.00073.wav,661794,0.37487903,0.08210056,0.09585826,0.0014521031,1549.0049755952064,258610.4273030653,1823.8118443639555,165847.13639866037,3289.6505900159514,1599826.3707772894,0.06973622994006187,0.0008661407722117119,2.748539e-06,0.0060507776,-1.5068058e-05,0.0019508745,151.99908088235293,-166.9795,2657.6458,132.4592,794.9916,-17.290655,482.6129,46.91947,190.70993,-3.6244433,202.45961,20.921944,163.6801,-8.819719,124.21718,8.521291,94.05897,-15.130767,95.33901,8.098218,84.933174,-16.942902,112.32369,6.6550097,98.52519,-10.937328,52.39375,1.091862,47.06323,-6.2893305,52.03567,-3.6328301,52.90984,-7.3762116,51.540276,-2.171515,44.054203,-3.837422,51.79405,-9.666064,41.765232,0.0024562425,1.2100397e-05,country
country.00074.wav,661794,0.35502496,0.08673182,0.08233686,0.0029553652,1534.025676589064,452952.09317524417,1697.0711819286032,202466.97669951298,3117.751345888921,1950204.8349810583,0.07112819025522042,0.0018256250219447956,-1.2110568e-06,0.0058003757,-1.8360013e-05,0.0016814437,135.99917763157896,-207.21536,11788.529,130.93448,835.39,-18.500742,502.24063,33.30663,369.7192,-3.925002,446.25464,15.375707,126.07866,-6.399255,237.00435,2.936305,131.23766,-16.783955,154.9324,7.0897455,183.65364,-8.578888,127.526764,4.8140683,72.21444,-12.240508,119.85027,-1.0123887,66.2902,-4.5459814,77.47819,-6.07023,64.27854,-5.531946,57.89759,-2.3655062,48.296886,-6.537549,65.64079,-5.90151,53.83638,0.0022746641,1.7256574e-05,country
country.00075.wav,661794,0.37186286,0.08458915,0.1797411,0.002884151,2187.086711351461,152120.9736634792,2242.0767272311095,43079.691314911426,4840.857245142111,621893.4848243286,0.11371855060904873,0.0014991972129052478,1.602513e-08,0.019275036,-1.6789943e-06,0.0064804098,95.703125,-60.884136,1582.0994,105.47566,299.03897,-16.891281,154.78555,40.70619,124.396,-15.026492,64.61608,36.024708,65.246445,-12.803594,68.615486,17.482777,57.360752,-16.734509,58.539562,11.757274,57.523087,-10.129631,54.955936,13.192775,48.150143,-12.202502,54.893253,2.3455741,47.28444,-12.190842,70.25772,6.4322743,51.69377,-1.7839459,56.862312,6.333855,42.31878,-1.327097,71.297844,-2.8020139,63.47496,0.005844812,1.541804e-05,country
country.00076.wav,661794,0.29725873,0.08760377,0.12835285,0.002785722,1321.163087522188,405888.0840657621,1409.3117995329897,241633.8015795353,2589.16366824971,1817065.9871708227,0.06649877042246713,0.0016717034125554539,2.2760244e-06,0.012485483,7.466546e-07,0.002765077,143.5546875,-184.02577,6383.8677,159.84648,1946.3774,-23.118706,703.73175,43.006313,581.84686,-9.449421,398.13647,8.794508,212.38704,-1.6215798,182.46535,4.3255105,187.03325,-13.346609,136.24759,0.8088532,125.043724,-13.964398,104.22777,1.4381047,97.784485,-7.371566,82.89114,0.60263044,80.729774,-3.3798723,67.856064,-3.591863,60.920685,-9.066288,59.899513,-3.168437,65.43655,-4.06289,41.850628,-7.051203,81.26497,0.0012195685,6.464903e-06,country
country.00077.wav,661794,0.33736125,0.082755014,0.1314977,0.0016428961,1512.9985603792006,93537.47487458546,1558.1139623911931,63092.69465563978,2922.345438025667,472945.09290097153,0.08782189554331013,0.0005251275934470929,-7.7900825e-07,0.011994777,-2.0321459e-05,0.0026247015,92.28515625,-118.187065,1632.4208,152.96683,463.2288,-46.51027,247.67754,31.115103,133.23596,-17.286692,153.92091,6.2655683,121.71679,-3.6716983,144.57199,13.043842,90.870514,-13.127054,82.372665,15.689168,79.81824,-13.074953,78.26375,5.703222,62.757088,-10.688224,52.51809,1.0149349,64.867195,-6.7004304,53.14404,2.5928032,50.46174,-9.80458,63.08401,0.15296194,58.384098,-3.4551744,45.7867,-7.4180427,46.817455,0.0015371137,2.5038432e-06,country
